,data
581298,2.0
581299,3.0
581300,1.0
581304,1.0
581426,7.0
581554,6.0
581556,3.0
581682,4.0
581683,2.0
581684,3.0
581685,1.0
581810,3.0
581812,1.0
581823,1.0
581824,1.0
581825,1.0
581938,7.0
582066,8.0
582068,2.0
582069,4.0
597307,2.0
597311,4.0
597429,3.0
597432,4.0
597433,7.0
597438,3.0
597439,6.0
597553,6.0
597554,1.0
597559,2.0
597560,4.0
597561,3.0
597563,4.0
597566,5.0
597680,18.0
597681,12.0
597682,6.0
597683,9.0
597686,2.0
597687,2.0
597690,1.0
597691,4.0
597809,11.0
597810,13.0
597812,9.0
597813,4.0
597815,7.0
597816,6.0
597817,6.0
597818,4.0
597935,8.0
597936,27.0
597938,3.0
597939,11.0
597940,47.0
597941,75.0
597942,33.0
597948,8.0
597949,110.0
597950,198.0
597951,35.0
597952,47.0
597953,65.0
598063,15.0
598065,1.0
598066,13.0
598067,58.0
598068,54.0
598069,18.0
598070,52.0
598071,100.0
598077,120.0
598078,504.0
598079,492.0
598080,479.0
598081,303.0
598082,21.0
598190,1.0
598191,10.0
598193,6.0
598194,20.0
598195,108.0
598196,163.0
598197,155.0
598198,268.0
598199,52.0
598202,36.0
598203,127.0
598204,268.0
598205,395.0
598206,136.0
598207,207.0
598208,183.0
598209,317.0
598210,162.0
598319,6.0
598320,16.0
598321,4.0
598322,10.0
598323,96.0
598324,158.0
598325,114.0
598326,220.0
598327,70.0
598333,200.0
598334,404.0
598335,350.0
598336,428.0
598337,342.0
598338,39.0
598339,3.0
598449,2.0
598450,17.0
598451,22.0
598452,23.0
598453,12.0
598454,47.0
598455,12.0
598461,50.0
598462,49.0
598464,26.0
598465,40.0
598578,10.0
598579,6.0
598581,11.0
598582,2.0
598706,1.0
598708,10.0
598709,4.0
598839,4.0
598975,2.0
613559,1.0
613560,4.0
613561,2.0
613562,1.0
613564,1.0
613565,13.0
613566,13.0
613567,13.0
613568,17.0
613569,10.0
613676,1.0
613677,3.0
613694,2.0
613805,13.0
613809,1.0
613811,1.0
613813,2.0
613814,1.0
613815,2.0
613818,2.0
613819,7.0
613820,10.0
613821,12.0
613822,7.0
613823,17.0
613824,4.0
