,data
581685,77.0
581793,867.0
581794,904.0
581922,908.0
597921,823.0
598046,832.0
598047,996.0
598048,948.0
598049,960.0
598050,994.0
598051,962.0
598052,991.0
598068,1478.0
598069,612.0
598174,975.0
598175,997.0
598176,981.0
598177,990.0
598178,995.0
598179,984.0
598180,1000.0
598181,965.0
598197,536.0
598303,995.0
598304,1000.0
598305,957.0
598306,970.0
598307,1004.0
598308,977.0
598433,833.0
598434,683.0
598435,859.0
614189,683.0
614190,838.0
614195,827.0
614196,793.0
614303,987.0
614304,973.0
614305,972.0
614306,994.0
614307,1020.0
614308,539.0
614316,1094.0
614317,1023.0
614318,1007.0
614321,689.0
614322,969.0
614323,1024.0
614324,1032.0
614325,980.0
614326,850.0
614428,976.0
614429,987.0
614430,980.0
614431,993.0
614432,974.0
614433,905.0
614434,577.0
614435,303.0
614436,153.0
614444,1109.0
614445,1021.0
614446,1020.0
614449,988.0
614450,981.0
614451,973.0
614452,1064.0
614453,984.0
614454,1046.0
614556,997.0
614557,995.0
614558,1015.0
614559,1026.0
614560,1049.0
614561,1046.0
614562,1040.0
614563,1015.0
614564,1029.0
614565,1018.0
614572,1088.0
614573,994.0
614574,1012.0
614577,985.0
614578,967.0
614579,1024.0
614580,1031.0
614581,1033.0
614582,998.0
614685,934.0
614686,958.0
614687,952.0
614688,988.0
614689,865.0
614690,541.0
614691,240.0
614692,223.0
614700,1030.0
614701,1020.0
614702,915.0
614705,1032.0
614706,1004.0
614707,961.0
614708,987.0
614709,1011.0
614710,975.0
614816,887.0
614817,1016.0
614818,995.0
614819,1013.0
614820,269.0
614829,844.0
614830,902.0
614834,1022.0
614835,970.0
614836,989.0
614837,1025.0
614838,855.0
614962,872.0
614963,850.0
614964,734.0
630445,931.0
630446,1014.0
630447,833.0
630450,876.0
630451,993.0
630452,1034.0
630453,946.0
630562,905.0
630563,1009.0
630564,483.0
630568,505.0
630569,792.0
630572,1053.0
630573,1017.0
630574,999.0
630575,969.0
630576,998.0
630577,986.0
630578,947.0
630579,966.0
630580,988.0
630581,916.0
630582,979.0
630684,854.0
630685,998.0
630686,1004.0
630687,1018.0
630688,965.0
630689,1030.0
630690,1029.0
630691,958.0
630692,94.0
630696,1017.0
630697,1057.0
630698,1009.0
630700,1146.0
630701,1031.0
630702,1036.0
630703,989.0
630704,990.0
630705,954.0
630706,971.0
630707,1024.0
630708,1040.0
630709,998.0
630710,957.0
630711,973.0
630810,1011.0
630811,1011.0
630812,780.0
630813,371.0
630814,427.0
630815,725.0
630816,435.0
630817,58.0
630818,38.0
630819,41.0
630820,215.0
630822,659.0
630824,1001.0
630825,1037.0
630826,1008.0
630828,1161.0
630829,1027.0
630830,1047.0
630831,986.0
630832,984.0
630833,993.0
630834,1015.0
630835,1034.0
630836,1072.0
630837,1005.0
630838,1023.0
630839,945.0
630938,1016.0
630939,1032.0
630940,973.0
630941,923.0
630942,887.0
630943,921.0
630944,985.0
630945,1023.0
630946,1016.0
630947,1027.0
630948,1019.0
630949,995.0
630950,1010.0
630951,805.0
630952,1017.0
630953,1031.0
630954,1013.0
630956,1134.0
630957,1017.0
630958,1017.0
630959,994.0
630960,1018.0
630961,1017.0
630962,932.0
630963,987.0
630964,995.0
630965,1079.0
630966,1057.0
630967,1018.0
631067,671.0
631068,965.0
631069,979.0
631070,946.0
631071,944.0
631072,887.0
631073,170.0
631074,68.0
631075,8.0
631076,386.0
631077,850.0
631079,658.0
631080,1018.0
631081,1014.0
631082,1034.0
631084,1088.0
631085,1010.0
631086,1003.0
631087,975.0
631088,999.0
631089,1012.0
631090,995.0
631091,986.0
631092,1010.0
631093,1033.0
631094,1046.0
631095,1045.0
631096,756.0
631097,77.0
631200,973.0
631201,969.0
631202,977.0
631203,832.0
631208,1018.0
631209,970.0
631212,1051.0
631213,993.0
631214,982.0
631215,1034.0
631216,1019.0
631217,1004.0
631218,952.0
631219,978.0
631220,998.0
631221,988.0
631222,1067.0
631223,872.0
631224,341.0
631225,14.0
631226,2.0
631331,628.0
631340,898.0
631341,1024.0
631342,908.0
631343,851.0
631344,752.0
631345,1013.0
631346,967.0
631347,970.0
631348,950.0
631349,955.0
631350,1059.0
631351,770.0
631352,63.0
631354,6.0
631470,103.0
631471,284.0
631472,396.0
631473,479.0
631474,839.0
631475,1067.0
631476,990.0
631477,960.0
631478,673.0
631479,56.0
631482,14.0
631483,2.0
631599,18.0
631601,141.0
631602,163.0
631603,336.0
631604,245.0
631605,231.0
631606,97.0
631607,22.0
631610,9.0
631728,1.0
631729,20.0
631730,5.0
631731,7.0
631732,14.0
631733,41.0
631734,41.0
631735,13.0
631738,1.0
631855,4.0
631856,5.0
631857,23.0
631858,8.0
631859,5.0
631861,8.0
631862,22.0
631863,11.0
631866,8.0
631984,7.0
631985,16.0
631986,4.0
631989,19.0
631990,16.0
631991,7.0
631994,1.0
632117,14.0
632118,9.0
632119,3.0
646701,685.0
646702,997.0
646703,1037.0
646704,893.0
646705,877.0
646706,1027.0
646707,1009.0
646708,961.0
646709,935.0
646819,777.0
646820,999.0
646824,920.0
646825,1008.0
646826,1050.0
646828,949.0
646829,1028.0
646830,1033.0
646831,1027.0
646832,985.0
646833,958.0
646834,972.0
646835,970.0
646836,960.0
646837,896.0
646838,909.0
646942,776.0
646943,922.0
646944,961.0
646945,980.0
646946,971.0
646947,945.0
646948,261.0
646951,898.0
646952,998.0
646953,1039.0
646954,1065.0
646956,1149.0
646957,1017.0
646958,1027.0
646959,1039.0
646960,1029.0
646961,983.0
646962,984.0
646963,1014.0
646964,990.0
646965,1024.0
646966,937.0
646967,962.0
647066,916.0
647067,1036.0
647068,1083.0
647069,988.0
647070,990.0
647071,970.0
647072,986.0
647073,927.0
647074,673.0
647075,174.0
647076,83.0
647078,951.0
647079,1006.0
647080,999.0
647081,1056.0
647082,1038.0
647084,1238.0
647085,1053.0
647086,1049.0
647087,1005.0
647088,1015.0
647089,1003.0
647090,1021.0
647091,1076.0
647092,1658.0
647093,2328.0
647094,1498.0
647095,981.0
647096,655.0
647097,171.0
647193,1304.0
647194,845.0
647195,497.0
647196,604.0
647197,842.0
647198,742.0
647199,569.0
647200,275.0
647201,98.0
647202,79.0
647203,140.0
647204,842.0
647205,1037.0
647206,1030.0
647207,1007.0
647208,1013.0
647209,1062.0
647210,1025.0
647212,1236.0
647213,1109.0
647214,1029.0
647215,987.0
647216,1023.0
647217,1014.0
647218,1075.0
647219,1259.0
647220,2165.0
647221,2258.0
647222,1949.0
647223,964.0
647224,879.0
647225,144.0
647321,1682.0
647322,1302.0
647323,912.0
647324,924.0
647325,951.0
647326,938.0
647327,898.0
647328,687.0
647329,500.0
647330,649.0
647331,877.0
647332,1038.0
647333,1051.0
647334,1025.0
647335,1042.0
647336,1035.0
647337,1065.0
647338,1025.0
647340,1258.0
647341,1079.0
647342,1013.0
647343,1002.0
647344,994.0
647345,940.0
647346,1055.0
647347,1965.0
647348,2017.0
647349,2065.0
647350,1789.0
647351,972.0
647352,1055.0
647353,375.0
647354,5.0
647450,992.0
647451,1070.0
647452,1101.0
647453,985.0
647454,999.0
647455,981.0
647456,837.0
647457,215.0
647458,70.0
647459,21.0
647460,587.0
647461,1008.0
647462,1065.0
647463,1021.0
647464,1012.0
647465,1046.0
647466,1030.0
647468,1223.0
647469,1048.0
647470,999.0
647471,1003.0
647472,1051.0
647473,1032.0
647474,988.0
647475,1524.0
647476,2306.0
647477,2308.0
647478,1698.0
647479,988.0
647480,933.0
647481,294.0
647482,12.0
647485,1.0
647583,937.0
647584,970.0
647585,963.0
647586,967.0
647587,474.0
647588,35.0
647591,1027.0
647592,993.0
647593,1003.0
647594,1016.0
647596,1122.0
647597,1035.0
647598,1035.0
647599,1041.0
647600,1023.0
647601,1019.0
647602,1000.0
647603,1075.0
647604,1427.0
647605,2220.0
647606,1522.0
647607,986.0
647608,858.0
647609,109.0
647610,7.0
647714,882.0
647715,983.0
647716,495.0
647720,1018.0
647721,1000.0
647722,956.0
647724,1011.0
647725,997.0
647726,1011.0
647727,974.0
647728,1002.0
647729,989.0
647730,957.0
647731,1009.0
647732,997.0
647733,1034.0
647734,1046.0
647735,943.0
647736,338.0
647738,10.0
647852,661.0
647853,897.0
647854,999.0
647855,878.0
647856,1035.0
647857,1029.0
647858,939.0
647859,957.0
647860,945.0
647861,914.0
647862,1014.0
647863,531.0
647864,55.0
647866,6.0
647869,3.0
647872,1.0
647980,76.0
647981,60.0
647982,155.0
647983,389.0
647984,142.0
647985,505.0
647986,849.0
647987,1016.0
647988,1017.0
647989,898.0
647990,341.0
647991,20.0
648109,9.0
648111,25.0
648112,17.0
648113,17.0
648114,124.0
648115,197.0
648116,63.0
648117,33.0
648118,49.0
648119,32.0
648122,3.0
648237,6.0
648239,8.0
648240,2.0
648241,25.0
648242,13.0
648243,1.0
648245,27.0
648246,29.0
648247,23.0
648250,2.0
648251,1.0
648365,3.0
648367,5.0
648368,2.0
648369,21.0
648370,10.0
648371,4.0
648373,17.0
648374,13.0
648375,9.0
648378,5.0
648495,3.0
648496,8.0
648497,11.0
648498,6.0
648501,11.0
648502,7.0
648503,7.0
648506,4.0
648507,4.0
648625,7.0
648629,13.0
648630,6.0
648631,4.0
662953,744.0
662954,1029.0
662955,943.0
662962,894.0
662963,940.0
662964,970.0
663080,992.0
663081,995.0
663082,1029.0
663083,1014.0
663084,908.0
663085,1011.0
663086,980.0
663087,951.0
663088,983.0
663089,924.0
663090,919.0
663091,972.0
663092,1015.0
663093,931.0
663094,992.0
663200,469.0
663202,456.0
663203,958.0
663204,995.0
663205,910.0
663207,991.0
663208,1012.0
663209,1045.0
663210,1065.0
663211,1079.0
663212,1051.0
663213,1031.0
663214,982.0
663215,1027.0
663216,1051.0
663217,1000.0
663218,1019.0
663219,1049.0
663220,1273.0
663221,1603.0
663222,1131.0
663223,966.0
663325,928.0
663326,960.0
663327,994.0
663328,1006.0
663329,986.0
663330,943.0
663331,966.0
663332,560.0
663333,1014.0
663334,962.0
663335,990.0
663336,1033.0
663337,1059.0
663338,1035.0
663339,1282.0
663340,1282.0
663341,1310.0
663342,1217.0
663343,1179.0
663344,1169.0
663345,1015.0
663346,944.0
663347,1247.0
663348,2052.0
663349,1947.0
663350,2184.0
663351,1009.0
663352,822.0
663353,101.0
663356,3.0
663448,771.0
663449,559.0
663450,1070.0
663451,1481.0
663452,1218.0
663453,566.0
663454,780.0
663455,947.0
663456,825.0
663457,606.0
663458,320.0
663459,48.0
663460,490.0
663461,1019.0
663462,975.0
663463,1021.0
663464,1032.0
663465,1044.0
663466,951.0
663467,1245.0
663468,1264.0
663469,1286.0
663470,1323.0
663471,1303.0
663472,1126.0
663473,1023.0
663474,1240.0
663475,1593.0
663476,1096.0
663477,1221.0
663478,2031.0
663479,1001.0
663480,941.0
663481,316.0
663484,2.0
663574,889.0
663575,952.0
663576,1745.0
663577,826.0
663578,422.0
663579,587.0
663580,869.0
663581,1037.0
663582,1009.0
663583,912.0
663584,426.0
663585,90.0
663586,80.0
663587,259.0
663588,952.0
663589,1038.0
663590,1017.0
663591,1045.0
663592,1011.0
663593,1040.0
663594,952.0
663595,1255.0
663596,1266.0
663597,1267.0
663598,1323.0
